	id_str	cleaned_text	flat_words
850	535143086796853248	Can 1,000 Smartphones Make a Difference in Fight Against #Ebola? Or Just Make Us Feel Better?   #tech	Can 1000 Smartphones Make Difference Fight Against Ebola Or Just Make Us Feel Better tech
851	535143089032421377	Decided to buy the gf a good present instead of getting the new pokemon game, something something being an adult brain ebola something joke	Decided buy gf good present instead get new pokemon game something something adult brain ebola something joke
852	535143089195991040	Sacra:  stresses that early treatment of Ebola  is really critical #VOAEbola	Sacra stress early treatment Ebola really critical VOAEbola
853	535143094036209664	 : #SomethingGood Morning everybody, i'm donating to #doctorswithoutborders and the fight againts #ebola.  You can too: http://…	SomethingGood Morning everybody donate doctorswithoutborders fight againts ebola You http//…
854	535143096154324992	 : Breaking News: Woman drops dead in NY salon with blood coming out of her eyes and nose, Is Ebola in New York? (1:05) htt…	Breaking News Woman drop dead NY salon blood come eye nose Is Ebola New York ( htt…
855	535143111346122752	 : MORE: #Kerry tells #Lavrov to ignore #Obama equating Russia to terrorism, Ebola  …	MORE Kerry tell Lavrov ignore Obama equate Russia terrorism Ebola …
856	535143130304348160	 @1Bunny4T: NY: Woman Being Monitored For Ebola Dies At Hair Salon With Blood Coming from Her Nose and Mouth  via @…	@ NY Woman Being Monitored For Ebola Dies At Hair Salon With Blood Coming Her Nose Mouth via @
857	535143130228473857	I think Ebola Doctors and Nurses should be #TIMEPOY. What do you think? Cast your vote  via 	I think Ebola Doctors Nurses TIMEPOY What think Cast vote via
858	535143152659992577	 : A potato flew around alex from targets room while his house caught on fire bout a week ago cause he gave ebola the aux cor…	A potato flew around alex target room house caught fire bout week ago cause give ebola aux cor…
859	535143155113676800	2,964 #Ebola deaths recorded in #Liberia--&gt;more than annual number of #Malaria deaths before outbreak ( estimate) 	2964 Ebola death record Liberiagtmore annual number Malaria death outbreak ( estimate
860	535143157873528833	ISIS Could Storm US Border with Ebola     #MakeDCListen‼#NObamaCARE☠#Gruber☭#LAsen☢#OFA #gop #tcot #rush	ISIS Could Storm US Border Ebola MakeDCListen‼NObamaCARE☠Gruber☭LAsen☢OFA gop tcot rush
861	535143169374322689	 : _Garrett brings into sharp focus the eerie parallels btwn #Ebola outbreaks past &amp; now. Lessons? Read on …	Garrett brings sharp focus eerie parallel btwn Ebola outbreak past amp Lessons Read …
862	535143169365909505	Ever wonder why ebola and ebonics sounds similar?...	Ever wonder ebola ebonics sound similar
863	535143173618925568	Reporter's Notebook: Inside Liberia's Ebola fight - USA TODAY  #LIBERIA	Reporter Notebook Inside Liberia Ebola fight USA TODAY LIBERIA
864	535143173912530944	" : Naming my díck Ebola cause everyone talking about it...

But no one wants it (   ._.)"	Naming díck Ebola cause everyone talk But one want ( )
865	535143201120587777	Ebola turned out just like Swine Flu, everyone freaked out for about a month then it drifted away and people forgot all about it	Ebola turn like Swine Flu everyone freak month drift away people forgot
866	535143203163213824	The #Pentagon says the #US #military is reducing its efforts in #Liberia aimed at controlling the #Ebola #outbreak. 	The Pentagon say US military reduce effort Liberia aim control Ebola outbreak
867	535143215146749953	Big jump in WHO recorded Ebola infections &amp; deaths. 732 new infections and 243 deaths in 5 days up to 16Nov. Crisis still worsening.	Big jump WHO record Ebola infection amp death 732 new infection 243 death 5 day 16Nov Crisis still worsen
868	535143220934877185	Obesity is creating a future generation of heath issues The U.S. has never seen in it's history. But, yea Ebola is supes scary.😴	Obesity create future generation heath issue The US never seen history But yea Ebola supes scary😴
869	535143220863180800	“: When your village is the only one to survive Ebola ”   is this you	“ When village one survive Ebola ”
870	535143225296949248	“: The  has set aside today as a day of prayer and fasting for Ebola affected areas. ”	“ The set aside today day prayer fast Ebola affect area ”
871	535143226127441920	I can't stand Don Lemon. His Ebola coverage was just so over the top &amp; not accurate. Now this Cosby thing. He's a total dolt.	I can stand Don Lemon His Ebola coverage top amp accurate Now Cosby thing He total dolt
872	535143228388151296	No Boko Haram &amp; Ebola formed against us shall prosper .. They're feeling our wrath. #BafanaBafana	No Boko Haram amp Ebola form us shall prosper They feel wrath BafanaBafana
873	535143229914882049	 : Is #India compelling semen tests on travelrs frm #Ebola epidemic? Man tested blood-neg but based on semen, quarantind h…	Is India compel semen test travelrs frm Ebola epidemic Man test bloodneg base semen quarantind h…
874	535143231076319232	VIDEO: UK Ebola doctor back in Sierra Leone: A UK nurse who contracted Ebola earlier this year is back in Sier...  	VIDEO UK Ebola doctor back Sierra Leone A UK nurse contract Ebola earlier year back Sier
875	535143240253861889	“: Ain't Ebola the name of that horse from Legend of Zelda” 	“ Ai Ebola name horse Legend Zelda”
876	535143246481997824	Ebola Could Return To Nigeria In December, Health Minister Warns  	Ebola Could Return To Nigeria In December Health Minister Warns
877	535143249627721728	"Nurse: have you been in contact with anyone that might have Ebola 
Plead: I sure hope not"	Nurse contact anyone might Ebola Plead I sure hope
878	535143251016048640	Nurse gets new ring, new chance at life, after Ebola..  #Popular #Hot #Breaking	Nurse get new ring new chance life Ebola Popular Hot Breaking
879	535143256288657409	 : Bill and Melinda Gates pledge $5,700,000 to fight the spread of Ebola: 	Bill Melinda Gates pledge 5700000 fight spread Ebola
880	535143258096427008	 the preview looked like you said you had Ebola...	preview look like say Ebola
881	535143268288569344	"""I was gonna go back to Africa this summer but, ya know...Ebola"" -my french teacher"	I gon go back Africa summer ya knowEbola french teacher
882	535143269949509632	 : The  is using a robot to kill Ebola with photon guns  	The use robot kill Ebola photon gun
883	535143269731008512	How would a local hospital like Good Sam, in City West, deal with a patient suspected of having #Ebola?  #DTLA	How would local hospital like Good Sam City West deal patient suspect Ebola DTLA
884	535143270578278402	My take - #Ebola spreading intensely in #Sierra Leone as toll rises: #WHO 	My take Ebola spread intensely Sierra Leone toll rise WHO
885	535143273359486976	"My new fav tweet:

.ABCNewsHealth Todd__Kincannon ABC Perhaps it was just 'work-place' Ebola

— Lone Wolf (AngryGizona) November 19, 2014..."	My new fav tweet ABCNewsHealth ToddKincannon ABC Perhaps workplace Ebola — Lone Wolf ( November 19 2014
886	535143280544329728	 : I'm going to learn Ebola's song on my Ocarina and heal that one person in Dallas	Im go learn Ebola song Ocarina heal one person Dallas
887	535143283547459585	 : Watch this relevant, heart-wrenching #animation #film from  about #Ebola #EbolaOutbreak 	Watch relevant heartwrenching animation film Ebola EbolaOutbreak
888	535143286420566016	“: The same spirit of unity that defeated Ebola can defeat insecurity too. #AM” 🙏🙏	“ The spirit unity defeat Ebola defeat insecurity AM” 🙏🙏
889	535143298621775877	If you hear anybody in the library that sounds like they may have Ebola in the library that's probably me. 😷	If hear anybody library sound like may Ebola library probably 😷
890	535143303776595968	 : CANADA PubHealthAgency: EBOLA virus active  in semen &gt;7weeks     …	CANADA PubHealthAgency EBOLA virus active semen gt7weeks …
891	535143318938992642	 : I met Bendu today, a 17-year old who lost her mother to #Ebola. She survived and has stayed on at ETU to nurse others …	I met Bendu today 17year old lose mother Ebola She survive stay ETU nurse others …
892	535143321279021056	 : #Ebola reaches India: Know symptoms of this deadly disease here 	Ebola reach India Know symptom deadly disease
893	535143326077710336	"V different #Ebola stories in these 2 PSAs. Also, Matt Damon.  
 cameos    "	V different Ebola story 2 PSAs Also Matt Damon cameo
894	535143336190181377	(♡Alixandro Wilson♡) Cuban doctor contracts Ebola in Sierra Leone, to be moved to Geneva: Hav...  	( Wilson♡ Cuban doctor contract Ebola Sierra Leone move Geneva Hav
895	535143341785362433	 stopppppp EBOLA ! Every time I cough sneeze anything	stopppppp EBOLA Every time I cough sneeze anything
896	535143342968147969	The WHO's latest Ebola figures are out: 15,145 cases, 5,420 deaths, including 6 confirmed and probable cases and 5 deaths in Mali.	The WHO latest Ebola figure 15145 case 5420 death include 6 confirm probable case 5 death Mali
897	535143343203053568	The pho shops in Atlanta along Buford Highway are life changing bruh. Their pho can heal colds, the flu, fever, HIV/AIDS, and ebola.	The pho shop Atlanta along Buford Highway life change bruh Their pho heal cold flu fever HIV/AIDS ebola
898	535143344968843264	These days when your not feeling well you dont think its a cold or the flu etc you have the 1st thought is... EBOLA🙈👳	These day feel well dont think cold flu etc 1st think EBOLA🙈👳
899	535143349640888320	 : #Ebola cases in W. Africa in Oct. alone exceeded all other recorded Ebola outbreaks combined. 	Ebola case W Africa Oct alone exceed record Ebola outbreak combine
900	535143357946011648	My guess is this crop of players are afraid of contracting ebola during d tourney #NGARSA	My guess crop player afraid contract ebola d tourney NGARSA
901	535143359510478849	Juans upon a time my brother went bowling &amp; Ebola perfect game. #mexicanjokes	Juans upon time brother go bowl amp Ebola perfect game mexicanjokes
902	535143360903004163	We don't want to even feature on AFCON, there'll be plenty Ebola there	We want even feature AFCON plenty Ebola
903	535143364040355840	(#King Of Kings) Cuban doctor contracts Ebola in Sierra Leone, to be moved to Geneva: Havana...  (#TeamOlbimanuel)	( Of Kings Cuban doctor contract Ebola Sierra Leone move Geneva Havana (
904	535143374509334528	" : I've got a new ebook available this morning. ""Ebola: Story of an Outbreak"" offers my account of the 1995 Ebola... http:…"	I get new ebook available morning Ebola Story Outbreak offer account 1995 Ebola http…
905	535143384554672128	#Ebola cases in #Liberia continue to drop and citizens are more optimistic	Ebola case Liberia continue drop citizen optimistic
906	535143387305746432	‘Do They Know It's Christmas? by Band Aid- A Beautiful Tomorow Original #bandaid30 #bandaid #ebola Song’https://t.co/jK2olL5WL8	‘Do They Know It Christmas Band Aid A Beautiful Tomorow Original bandaid30 bandaid ebola Song’https//tco/jK2olL5WL8
907	535143388639940610	 : Zuckerberg has a great comeback to troll accusing FB of exploiting #Ebola: 	Zuckerberg great comeback troll accuse FB exploit Ebola
908	535143396088623104	- #TEAM_SOLTERO' Cuban doctor contracts Ebola in Sierra Leone, to be moved to Genev...  - #TuRealCueroMacho	TEAMSOLTERO Cuban doctor contract Ebola Sierra Leone move Genev TuRealCueroMacho
909	535143410009915392	 : Guinea, one of the nations worst affected by the #Ebola crisis, has qualified for the Africa Cup of Nations football tournam…	Guinea one nation worst affect Ebola crisis qualify Africa Cup Nations football tournam…
910	535143412479971328	 : Wonderful meeting  with ANTRIX HYGIENE LIMITED from India - &amp; Introduction of the Ebola kit …	Wonderful meeting ANTRIX HYGIENE LIMITED India amp Introduction Ebola kit …
911	535143421057314816	""": Racist.
But Damn Funny""

Dairy milk the cause of Ebola."	Racist But Damn Funny Dairy milk cause Ebola
